mode,sg_bb,dino_bb,clip_bb,sg_m,sg_map,sg_time,dino_m,dino_map,dino_time,clip_map,clip_time,top_k,precision,recall,f3,total_time
majority,.\weights\CVPR2022_CVNet_R101.pyth,vit_small_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,10000,0.30494295654760173,5048.392961025238,0.2821540321806316,8.10856008529663,20,0.4070292982630645,0.3857104751865781,0.370465860969362,5098.92142033577
union,.\weights\CVPR2022_CVNet_R101.pyth,vit_small_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,10000,0.30494295654760173,5048.392961025238,0.2821540321806316,8.10856008529663,30,0.0447056075668893,0.7113638940027166,0.2611373600680352,5098.92142033577
intersection,.\weights\CVPR2022_CVNet_R101.pyth,vit_small_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,10000,0.30494295654760173,5048.392961025238,0.2821540321806316,8.10856008529663,30,0.3923881673881674,0.16649108798531068,0.17315862903165397,5098.92142033577
majority,.\weights\CVPR2022_CVNet_R101.pyth,vit_small_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,10000,0.30494295654760173,5048.392961025238,0.2821540321806316,8.10856008529663,30,0.32371168903774017,0.4306471584713564,0.3926722974097345,5098.92142033577
union,.\weights\CVPR2022_CVNet_R101.pyth,vit_small_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,10000,0.30494295654760173,5048.392961025238,0.2821540321806316,8.10856008529663,40,0.03444390832575681,0.7366317822027094,0.2238782451685565,5098.92142033577
intersection,.\weights\CVPR2022_CVNet_R101.pyth,vit_small_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,10000,0.30494295654760173,5048.392961025238,0.2821540321806316,8.10856008529663,40,0.4020179473304473,0.18626564805303347,0.19232917951581663,5098.92142033577
majority,.\weights\CVPR2022_CVNet_R101.pyth,vit_small_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,10000,0.30494295654760173,5048.392961025238,0.2821540321806316,8.10856008529663,40,0.27318696592675856,0.46661258372548003,0.40502581775892404,5098.92142033577
union,.\weights\CVPR2022_CVNet_R101.pyth,vit_small_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,10000,0.30494295654760173,5048.392961025238,0.2821540321806316,8.10856008529663,50,0.028172897169264185,0.7560094790459094,0.19661711764946863,5098.92142033577
intersection,.\weights\CVPR2022_CVNet_R101.pyth,vit_small_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,10000,0.30494295654760173,5048.392961025238,0.2821540321806316,8.10856008529663,50,0.3995838486909915,0.20220261804128306,0.2074741710490842,5098.92142033577
majority,.\weights\CVPR2022_CVNet_R101.pyth,vit_small_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,10000,0.30494295654760173,5048.392961025238,0.2821540321806316,8.10856008529663,50,0.23068600774658699,0.49565437818219044,0.4094198065383456,5098.92142033577
union,.\weights\CVPR2022_CVNet_R101.pyth,vit_small_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,10000,0.30494295654760173,5048.392961025238,0.2821540321806316,8.10856008529663,60,0.023950906026130134,0.7738085704985532,0.17582974230590664,5098.92142033577
intersection,.\weights\CVPR2022_CVNet_R101.pyth,vit_small_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,10000,0.30494295654760173,5048.392961025238,0.2821540321806316,8.10856008529663,60,0.38989538825171943,0.21391387451356897,0.2178662876486985,5098.92142033577
majority,.\weights\CVPR2022_CVNet_R101.pyth,vit_small_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,10000,0.30494295654760173,5048.392961025238,0.2821540321806316,8.10856008529663,60,0.20023672410039783,0.5162462689170816,0.40671029092935357,5098.92142033577
union,.\weights\CVPR2022_CVNet_R101.pyth,vit_small_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,10000,0.30494295654760173,5048.392961025238,0.2821540321806316,8.10856008529663,70,0.020876845986971263,0.786693829629754,0.1590522870389449,5098.92142033577
intersection,.\weights\CVPR2022_CVNet_R101.pyth,vit_small_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,10000,0.30494295654760173,5048.392961025238,0.2821540321806316,8.10856008529663,70,0.38269133238694925,0.22650302518761267,0.22887314703835038,5098.92142033577
majority,.\weights\CVPR2022_CVNet_R101.pyth,vit_small_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,10000,0.30494295654760173,5048.392961025238,0.2821540321806316,8.10856008529663,70,0.17590879769677498,0.5389428423811781,0.40417221652330565,5098.92142033577
union,.\weights\CVPR2022_CVNet_R101.pyth,vit_small_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,10000,0.30494295654760173,5048.392961025238,0.2821540321806316,8.10856008529663,80,0.018572400813229514,0.799029068874848,0.14560672785203282,5098.92142033577
intersection,.\weights\CVPR2022_CVNet_R101.pyth,vit_small_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,10000,0.30494295654760173,5048.392961025238,0.2821540321806316,8.10856008529663,80,0.3702153347564921,0.23793403870872357,0.2382082732342913,5098.92142033577
majority,.\weights\CVPR2022_CVNet_R101.pyth,vit_small_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,10000,0.30494295654760173,5048.392961025238,0.2821540321806316,8.10856008529663,80,0.15636567942733492,0.5575438179483491,0.399835031916399,5098.92142033577
union,.\weights\CVPR2022_CVNet_R101.pyth,vit_small_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,10000,0.30494295654760173,5048.392961025238,0.2821540321806316,8.10856008529663,90,0.01673842779868967,0.8108025954342322,0.13434554567561824,5098.92142033577
intersection,.\weights\CVPR2022_CVNet_R101.pyth,vit_small_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,10000,0.30494295654760173,5048.392961025238,0.2821540321806316,8.10856008529663,90,0.36206092629889425,0.25011473094217557,0.2482650304228805,5098.92142033577
majority,.\weights\CVPR2022_CVNet_R101.pyth,vit_small_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,10000,0.30494295654760173,5048.392961025238,0.2821540321806316,8.10856008529663,90,0.1401447182637772,0.5725323099016041,0.39311329997419014,5098.92142033577
union,.\weights\CVPR2022_CVNet_R101.pyth,vit_small_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,10000,0.30494295654760173,5048.392961025238,0.2821540321806316,8.10856008529663,100,0.015187374530927078,0.8159051684882471,0.1242405651798839,5098.92142033577
intersection,.\weights\CVPR2022_CVNet_R101.pyth,vit_small_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,10000,0.30494295654760173,5048.392961025238,0.2821540321806316,8.10856008529663,100,0.3573686654754025,0.2620844278986229,0.25760006497751303,5098.92142033577
majority,.\weights\CVPR2022_CVNet_R101.pyth,vit_small_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,10000,0.30494295654760173,5048.392961025238,0.2821540321806316,8.10856008529663,100,0.12543733063036538,0.5824834709789828,0.38287959988003395,5098.92142033577
union,.\weights\CVPR2022_CVNet_R101.pyth,vit_small_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,10000,0.30494295654760173,5048.392961025238,0.2821540321806316,8.10856008529663,110,0.01397691011649753,0.8243680078250837,0.11613167826761141,5098.92142033577
intersection,.\weights\CVPR2022_CVNet_R101.pyth,vit_small_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,10000,0.30494295654760173,5048.392961025238,0.2821540321806316,8.10856008529663,110,0.34867605929497164,0.2729814898914641,0.26604213248520314,5098.92142033577
majority,.\weights\CVPR2022_CVNet_R101.pyth,vit_small_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,10000,0.30494295654760173,5048.392961025238,0.2821540321806316,8.10856008529663,110,0.11491845064224175,0.5962314563990462,0.37574654434666904,5098.92142033577
union,.\weights\CVPR2022_CVNet_R101.pyth,vit_small_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,10000,0.30494295654760173,5048.392961025238,0.2821540321806316,8.10856008529663,120,0.012924061826966067,0.8296344997524332,0.10881540349655867,5098.92142033577
intersection,.\weights\CVPR2022_CVNet_R101.pyth,vit_small_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,10000,0.30494295654760173,5048.392961025238,0.2821540321806316,8.10856008529663,120,0.3388827253471568,0.28376366777639217,0.27361141344188494,5098.92142033577
majority,.\weights\CVPR2022_CVNet_R101.pyth,vit_small_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,10000,0.30494295654760173,5048.392961025238,0.2821540321806316,8.10856008529663,120,0.10543995780322216,0.6076563259336369,0.3675196469343007,5098.92142033577
union,.\weights\CVPR2022_CVNet_R101.pyth,vit_small_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,10000,0.30494295654760173,5048.392961025238,0.2821540321806316,8.10856008529663,130,0.0120385670545878,0.8358142912812506,0.10254841779074711,5098.92142033577
intersection,.\weights\CVPR2022_CVNet_R101.pyth,vit_small_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,10000,0.30494295654760173,5048.392961025238,0.2821540321806316,8.10856008529663,130,0.3239517229797442,0.29120291671977117,0.2780409876334682,5098.92142033577
majority,.\weights\CVPR2022_CVNet_R101.pyth,vit_small_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,10000,0.30494295654760173,5048.392961025238,0.2821540321806316,8.10856008529663,130,0.09690106125258681,0.6182496197249826,0.3587394543302769,5098.92142033577
union,.\weights\CVPR2022_CVNet_R101.pyth,vit_small_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,10000,0.30494295654760173,5048.392961025238,0.2821540321806316,8.10856008529663,140,0.011273167471089427,0.8417380054638935,0.09700349962299591,5098.92142033577
intersection,.\weights\CVPR2022_CVNet_R101.pyth,vit_small_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,10000,0.30494295654760173,5048.392961025238,0.2821540321806316,8.10856008529663,140,0.31878033596513994,0.3021881458665263,0.28553073746589425,5098.92142033577
majority,.\weights\CVPR2022_CVNet_R101.pyth,vit_small_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,10000,0.30494295654760173,5048.392961025238,0.2821540321806316,8.10856008529663,140,0.08949541258435992,0.6272960258218566,0.34909309775318587,5098.92142033577
union,.\weights\CVPR2022_CVNet_R101.pyth,vit_small_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,10000,0.30494295654760173,5048.392961025238,0.2821540321806316,8.10856008529663,150,0.0106000557764906,0.8462925080500519,0.09202113861119095,5098.92142033577
intersection,.\weights\CVPR2022_CVNet_R101.pyth,vit_small_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,10000,0.30494295654760173,5048.392961025238,0.2821540321806316,8.10856008529663,150,0.30711960883357814,0.3096625793382621,0.2895730989115713,5098.92142033577
majority,.\weights\CVPR2022_CVNet_R101.pyth,vit_small_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,10000,0.30494295654760173,5048.392961025238,0.2821540321806316,8.10856008529663,150,0.08270600977565905,0.6341636523490515,0.3393540272091298,5098.92142033577
union,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,10,0.10294494125865084,0.5495588342483635,0.350086015060312,824.0363788604736
intersection,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,10,0.25493777056277056,0.07653486405157528,0.08108378130571114,824.0363788604736
majority,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,10,0.4414080215419501,0.2703088996776926,0.2727619490886294,824.0363788604736
union,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,20,0.05895253405509409,0.628859969634177,0.2906656453165021,824.0363788604736
intersection,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,20,0.3076862373737374,0.11484449350305918,0.11993435929145026,824.0363788604736
majority,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,20,0.3449925795705016,0.338934152676752,0.3232413666694529,824.0363788604736
union,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,30,0.04147338603273727,0.6637878392509791,0.24245813261907506,824.0363788604736
intersection,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,30,0.32410468319559227,0.1394637075798745,0.14422762583730378,824.0363788604736
majority,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,30,0.2754117582752087,0.38463652062594483,0.34703756636891553,824.0363788604736
union,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,40,0.032231640496811764,0.6912670928325769,0.20938484435320026,824.0363788604736
intersection,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,40,0.33411492007271226,0.15711604227408277,0.16128429932278723,824.0363788604736
majority,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,40,0.22483587523463172,0.41680863533959883,0.355183707033605,824.0363788604736
union,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,50,0.02656543266374523,0.7134646237044299,0.18518210865815918,824.0363788604736
intersection,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,50,0.33414572440546464,0.172402833179786,0.1755530356079098,824.0363788604736
majority,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,50,0.18685753010166842,0.44008676287849313,0.3536695053750891,824.0363788604736
union,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,60,0.02257144306157115,0.727932838676369,0.1654144523232746,824.0363788604736
intersection,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,60,0.32927227613205695,0.18371344637399353,0.18539899066576243,824.0363788604736
majority,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,60,0.16017082284725437,0.4588328098510012,0.34999752162782627,824.0363788604736
union,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,70,0.019708648581346876,0.7404994570937085,0.14987675484603952,824.0363788604736
intersection,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,70,0.32497161067754077,0.19823879892336252,0.19844306595315309,824.0363788604736
majority,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,70,0.14085077839040713,0.47931481463638637,0.3479599000476427,824.0363788604736
union,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,80,0.017539689875694344,0.7499457842312598,0.13719889284832346,824.0363788604736
intersection,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,80,0.31655530583445496,0.20754472342815067,0.2057585290750118,824.0363788604736
majority,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,80,0.12451514956763678,0.4976074571065977,0.3437726726394564,824.0363788604736
union,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,90,0.01586649090581712,0.7629252769925516,0.12709637533715004,824.0363788604736
intersection,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,90,0.3105329002495255,0.21935318688028296,0.21535372725909643,824.0363788604736
majority,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,90,0.11169302230539375,0.5119452484055712,0.33740490783039734,824.0363788604736
union,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,100,0.014506277538796764,0.7721139162912463,0.11838828001935468,824.0363788604736
intersection,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,100,0.29969979164318833,0.22919872719696055,0.2227312690723722,824.0363788604736
majority,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,100,0.10000834816779339,0.5221644574072476,0.32841552692513165,824.0363788604736
union,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,110,0.013322646372648725,0.7791579274748679,0.11047028567818785,824.0363788604736
intersection,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,110,0.2951010721016136,0.23909582865250362,0.2304354404593966,824.0363788604736
majority,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,110,0.09033497332285166,0.5330416888094505,0.32008000379121465,824.0363788604736
union,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,120,0.012313718988079005,0.7843573006125527,0.10350678214975251,824.0363788604736
intersection,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,120,0.2820802174529596,0.24908848446138362,0.2366712370784496,824.0363788604736
majority,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,120,0.0828953715718225,0.5428580223676672,0.31216157000068767,824.0363788604736
union,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,130,0.011465317505523398,0.7896355878916516,0.09749845889629728,824.0363788604736
intersection,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,130,0.2734831210724494,0.2584561933217873,0.24308728040064945,824.0363788604736
majority,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,130,0.07625015018269787,0.5532948055520152,0.30451434775910247,824.0363788604736
union,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,140,0.010744881250786653,0.7953196168406969,0.09230057328310905,824.0363788604736
intersection,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,140,0.26499110460319425,0.2674370618399935,0.2488484208077145,824.0363788604736
majority,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,140,0.07053462534058984,0.5630705254129623,0.29686839729934517,824.0363788604736
union,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,150,0.010110160377575983,0.8002071985951617,0.08762998747969258,824.0363788604736
intersection,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,150,0.2537300506611239,0.27570660502228017,0.2537513780150046,824.0363788604736
majority,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.13366946789995784,6.1021857261657715,150,0.06547148776960353,0.5688387417904225,0.28809775729344306,824.0363788604736
union,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.2821540321806316,8.10856008529663,10,0.11954944464637951,0.6221825686594834,0.39953802771646557,826.0427532196045
intersection,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.2821540321806316,8.10856008529663,10,0.3090503246753247,0.10021742764174964,0.10584852851069207,826.0427532196045
majority,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.2821540321806316,8.10856008529663,10,0.526229772211915,0.34069884973485054,0.34305937463221436,826.0427532196045
union,.\weights\CVPR2022_CVNet_R101.pyth,vit_base_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1486457165137912,42.419899225234985,2000,0.38734361102714315,775.5142939090729,0.2821540321806316,8.10856008529663,20,0.06679471117420581,0.7038089608724397,0.3271717789474214,826.0427532196045
