mode,global_family,global_bb,global_m,global_map,local_family,local_bb,local_m,local_map,sem_family,sem_bb,sem_map,top_k,precision,recall,f3,total_time
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-large-patch16-384,0.5178618221401614,90,0.10614973823736464,0.465633921837966,0.31161345922540984,3511.96119761467
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-large-patch16-384,0.5178618221401614,100,0.015639824650760747,0.8385684507962965,0.12800792892223908,3511.96119761467
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-large-patch16-384,0.5178618221401614,100,0.28955507288980914,0.2087687025700299,0.20257814620191875,3511.96119761467
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-large-patch16-384,0.5178618221401614,100,0.09706534883048185,0.48024249856755585,0.3077453330479448,3511.96119761467
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,10,0.09355477793246861,0.5174946247968354,0.32539990876850106,3094.503428220749
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,10,0.21036255411255408,0.059558310636184955,0.06326678909421468,3094.503428220749
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,10,0.3654381828488972,0.18862456457471738,0.19137028801004777,3094.503428220749
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,20,0.055383019619214206,0.609556126103228,0.2773803020352226,3094.503428220749
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,20,0.26523268398268396,0.0878344828342441,0.0921192578883254,3094.503428220749
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,20,0.3096443408233181,0.2560026882123903,0.24678458718329377,3094.503428220749
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,30,0.03997586329883678,0.6528436089020265,0.23602420685207165,3094.503428220749
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,30,0.2790758348794063,0.10528709311654307,0.10938614884032731,3094.503428220749
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,30,0.24598298409835553,0.3001399991814908,0.27235637030769433,3094.503428220749
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,40,0.03133754071076977,0.6814484934549153,0.20491420493937865,3094.503428220749
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,40,0.2922831632653061,0.12112362175745482,0.12494234447391903,3094.503428220749
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,40,0.20792848947814055,0.3319853130646198,0.2865677204258551,3094.503428220749
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,50,0.02600299275641974,0.7068408955948347,0.18202250907865516,3094.503428220749
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,50,0.30107677540713257,0.13665175794305856,0.1397305806164948,3094.503428220749
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,50,0.17543740220674844,0.3578353603838229,0.29225909768932223,3094.503428220749
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,60,0.02235013010876237,0.7289677443211868,0.16441800412094532,3094.503428220749
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,60,0.30358968570210454,0.148316553390799,0.1503565714733801,3094.503428220749
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,60,0.15170566394200893,0.37903633044126744,0.294151108118432,3094.503428220749
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,70,0.019618149741952615,0.7451658454624698,0.1496696206895662,3094.503428220749
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,70,0.2933842411040967,0.15880091931347662,0.1590035200923006,3094.503428220749
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,70,0.1322318818212072,0.3937733430678904,0.2914302490719223,3094.503428220749
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,80,0.017440431344925705,0.7580169328671287,0.13702154596458127,3094.503428220749
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,80,0.29596677216193534,0.17001582194119433,0.16908974217567863,3094.503428220749
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,80,0.11723552841338039,0.4098822987024859,0.2897695882805216,3094.503428220749
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,90,0.015765266539941564,0.7698042338756863,0.12673804941841757,3094.503428220749
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,90,0.2885708205160956,0.1802365820772047,0.17739835338218052,3094.503428220749
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,90,0.10424968937030804,0.42414037107744135,0.2863425556722382,3094.503428220749
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,100,0.014393207352451736,0.7776549115619971,0.11785715090322045,3094.503428220749
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,100,0.280396396645382,0.1874316071257916,0.18256139310709435,3094.503428220749
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,100,0.09527698321412781,0.44193817718335476,0.28542825556346185,3094.503428220749
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,10,0.12164102739507844,0.6620911301583571,0.4203123590313229,4540.198458194733
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,10,0.26582792207792205,0.08421079334467417,0.08886155423314773,4540.198458194733
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,10,0.43732123531230677,0.2425644862601748,0.24537345731996774,4540.198458194733
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,20,0.06826504284928334,0.7388244593768849,0.34030682964758685,4540.198458194733
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,20,0.31214826839826837,0.11183695943412329,0.11695044055718275,4540.198458194733
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,20,0.34808463880095375,0.31471503499948394,0.3008938515283868,4540.198458194733
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,30,0.04760950874769216,0.7695100015000703,0.2809695777681501,4540.198458194733
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,30,0.318844696969697,0.12929682256458422,0.1340451236508349,4540.198458194733
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,30,0.27181157257969235,0.3543858843998502,0.3196042130106153,4540.198458194733
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,40,0.03654718313456903,0.7888538685234636,0.2389930703905548,4540.198458194733
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,40,0.32437448464234175,0.1454364369184843,0.1492555368612479,4540.198458194733
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,40,0.22020269481556198,0.38178477439662023,0.32583214460945276,4540.198458194733
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,50,0.02979269522484892,0.8027943900329787,0.20854991936768053,4540.198458194733
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,50,0.32220193001443004,0.1605023617043766,0.1633384483357117,4540.198458194733
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,50,0.18287723568328912,0.40356914758115575,0.32710273455595684,4540.198458194733
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,60,0.025246048242455615,0.8145618260018564,0.1855163411175465,4540.198458194733
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,60,0.3215913339624188,0.17113488089662648,0.17266770642713525,4540.198458194733
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,60,0.15754780915853356,0.42382175447790904,0.3275937156207038,4540.198458194733
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,70,0.021942978337841958,0.8249621242065378,0.16727070987963955,4540.198458194733
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,70,0.3107327191952696,0.1814353285550287,0.18081439223050116,4540.198458194733
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,70,0.1371137265167837,0.43821739220958567,0.32293403376511715,4540.198458194733
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,80,0.01943895797252005,0.8351440103218656,0.15256924965965388,4540.198458194733
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,80,0.31230855955165504,0.19045770644557888,0.18882542682157952,4540.198458194733
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,80,0.1207262327869101,0.45451673736086934,0.31951089740261707,4540.198458194733
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,90,0.017478535741409264,0.8428904305682856,0.1403808018385303,4540.198458194733
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,90,0.3021951573703701,0.2001573111497195,0.196104855146097,4540.198458194733
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,90,0.10833415046112484,0.47015378935797664,0.31504231654198195,4540.198458194733
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,100,0.015896549456276513,0.8505288561175688,0.13008826525034572,4540.198458194733
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,100,0.29245085582551994,0.20858210841022146,0.20216800471826596,4540.198458194733
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_large_patch14_reg4_dinov2.lvd142m_336,0,0.11820765820122862,SigLIP,google/siglip-so400m-patch14-384,0.5341753875615415,100,0.09873949279872879,0.4836040997507288,0.3103586250417767,4540.198458194733
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,CLIP,openai/clip-vit-base-patch32,0.13366946789995784,10,0.0741969003846404,0.41231076273749595,0.2582413874978997,5660.968749523163
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,CLIP,openai/clip-vit-base-patch32,0.13366946789995784,10,0.23795995670995668,0.06429015211721477,0.06847467667342193,5660.968749523163
majority,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,CLIP,openai/clip-vit-base-patch32,0.13366946789995784,10,0.3337672000618429,0.18654720722257961,0.18895472804708352,5660.968749523163
union,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,CLIP,openai/clip-vit-base-patch32,0.13366946789995784,20,0.04528180475612192,0.49709307005012215,0.2258106311875281,5660.968749523163
intersection,SuperGlobal,.\weights\CVPR2022_CVNet_R50.pyth,0,0.15977721859510113,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,CLIP,openai/clip-vit-base-patch32,0.13366946789995784,20,0.2804924242424242,0.09250586373031942,0.09720314730805525,5660.968749523163
