mode,sg_bb,depth,sg_m,dino_bb,dino_m,clip_bb,precision,recall,f3,top_k,sg_map
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.09528618473469866,0.4115017132886212,0.27363817838026244,120,0.002404929697282703
union,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.010136900566955036,0.7417844678796502,0.0870294686197349,130,0.002404929697282703
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.034106369820655534,0.01173794414459999,0.012252064882603442,130,0.002404929697282703
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.08854195844538991,0.42207471487217474,0.2712791798741412,130,0.002404929697282703
union,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.009477980177865638,0.7475601045806116,0.08217061469980934,140,0.002404929697282703
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.034079313543599256,0.012711970118625963,0.01320978097766642,140,0.002404929697282703
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.08228141190293771,0.42930392370446796,0.2667267719174294,140,0.002404929697282703
union,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.008920887167051422,0.7526070958289016,0.07800324944333857,150,0.002404929697282703
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.03566210575139146,0.013162908069563913,0.013692885234878127,150,0.002404929697282703
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.07700848162270216,0.43642358975270557,0.26203899374793943,150,0.002404929697282703
union,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.10558594857794486,0.6001847539847683,0.3747390079415292,10,0.002404929697282703
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.012175324675324676,0.003238407966492382,0.0034212315530298383,10,0.002404929697282703
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.49030966553287986,0.2631176686610223,0.2679773794161674,10,0.002404929697282703
union,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.05959096176400736,0.6733679079016647,0.30383001548450483,20,0.002404929697282703
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.019074675324675324,0.004863219392440172,0.005167988788926345,20,0.002404929697282703
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.4194558124955853,0.3413837064148609,0.3328269725612247,20,0.002404929697282703
union,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.0419649895495441,0.7112496825123352,0.2530059641659835,30,0.002404929697282703
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.023133116883116884,0.005992818959539739,0.006340604541164852,30,0.002404929697282703
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.350355476439162,0.3819366380929359,0.3574693625225623,30,0.002404929697282703
union,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.03261205223983736,0.7372869616298522,0.21695930253085202,40,0.002404929697282703
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.025974025974025976,0.006533739528869399,0.006929242161676328,40,0.002404929697282703
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.296821590145085,0.4117027856517687,0.37019229283184707,40,0.002404929697282703
union,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.026749145349242085,0.756484775450231,0.19008210222729285,50,0.002404929697282703
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.028814935064935064,0.007036213245628831,0.0074742998051303446,50,0.002404929697282703
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.25165811309629993,0.42967523369010674,0.3712560495445167,50,0.002404929697282703
union,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.02275621928463617,0.7722905799186596,0.16954068262445615,60,0.002404929697282703
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.02922077922077922,0.008251286051610728,0.008704340607568525,60,0.002404929697282703
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.21944045517776653,0.4470519958619176,0.37124846713741977,60,0.002404929697282703
union,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.01977609222723558,0.7827770834043514,0.15264267100073803,70,0.002404929697282703
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.033008658008658,0.01007609138696801,0.010634411874460143,70,0.002404929697282703
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.1925803806186068,0.45914500972035355,0.36684671532824853,70,0.002404929697282703
union,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.01750930323485339,0.791088031750632,0.13890443897503063,80,0.002404929697282703
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.03463203463203463,0.010580322004834993,0.011172181536527753,80,0.002404929697282703
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.17180727065730228,0.4731920872820415,0.36434775682833825,80,0.002404929697282703
union,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.01574841707235323,0.7995663972703936,0.12775604684985634,90,0.002404929697282703
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.03645833333333333,0.01140588983527295,0.012049481142159923,90,0.002404929697282703
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.15643614589780167,0.48443763060956524,0.3606925899709262,90,0.002404929697282703
union,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.014267172517102916,0.8045959951977188,0.11788188341719345,100,0.002404929697282703
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.038622835497835496,0.01199533015685613,0.012679333745696738,100,0.002404929697282703
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.14259346730520328,0.4913826877169601,0.3541581281224243,100,0.002404929697282703
union,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.013095191074052655,0.810044958529608,0.10981841746907377,110,0.002404929697282703
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.039666434755720466,0.012698793360319335,0.01340737241346599,110,0.002404929697282703
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.1318660588030281,0.5032644514417337,0.35088748165497263,110,0.002404929697282703
union,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.012106430641545173,0.8154603650503431,0.10283067406933646,120,0.002404929697282703
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.03990800865800865,0.012996412407938382,0.013700030122193396,120,0.002404929697282703
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.1213571237929489,0.511119690644853,0.345000960685817,120,0.002404929697282703
union,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.011248347083353193,0.8196685328745824,0.09661191389500834,130,0.002404929697282703
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.040760281385281386,0.013402256563782538,0.01412657780281181,130,0.002404929697282703
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.11197517969119954,0.5201288745525758,0.33946036878299807,130,0.002404929697282703
union,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.010516926436265138,0.8253139832034742,0.09120896808626139,140,0.002404929697282703
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.03998724489795919,0.014538620200146173,0.01519194437509581,140,0.002404929697282703
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.10389823731804572,0.5270743145743146,0.3326263547610282,140,0.002404929697282703
union,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.009870176580250476,0.8290020872329649,0.08632849697616675,150,0.002404929697282703
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.04180001546072975,0.015332270993796967,0.016021733350888395,150,0.002404929697282703
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,700,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.09665597329968002,0.532565233393633,0.3259415590916431,150,0.002404929697282703
union,.\weights\CVPR2022_CVNet_R50.pyth,50,750,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.07049424027490797,0.4107901459481864,0.25470945573041304,10,0.0024083054264287733
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,750,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.011363636363636364,0.0027166083375498957,0.0029099213172130234,10,0.0024083054264287733
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,750,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.3402404143475572,0.1452198535432397,0.14998612968278785,10,0.0024083054264287733
union,.\weights\CVPR2022_CVNet_R50.pyth,50,750,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.04158148250100618,0.4857443596611138,0.2147128060454745,20,0.0024083054264287733
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,750,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.016233766233766232,0.004051384672326231,0.004341205173558075,20,0.0024083054264287733
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,750,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.3044872808468588,0.19416752483203492,0.19289451312254202,20,0.0024083054264287733
union,.\weights\CVPR2022_CVNet_R50.pyth,50,750,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.029838409500989822,0.518489581942122,0.18097394826212465,30,0.0024083054264287733
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,750,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.020292207792207792,0.005402705159198665,0.005699461062818115,30,0.0024083054264287733
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,750,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.25910297500012935,0.22769218469598054,0.2174687004079911,30,0.0024083054264287733
union,.\weights\CVPR2022_CVNet_R50.pyth,50,750,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.023560204879174155,0.5453373613431386,0.15734015629335696,40,0.0024083054264287733
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,750,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.02353896103896104,0.00589607227188396,0.0062390089506121175,40,0.0024083054264287733
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,750,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.22148454491199304,0.2522642711593008,0.23038316234449774,40,0.0024083054264287733
union,.\weights\CVPR2022_CVNet_R50.pyth,50,750,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.019693962208268963,0.5692655711097747,0.14029599914073845,50,0.0024083054264287733
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,750,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.024350649350649352,0.006147309130263676,0.006488300383601956,50,0.0024083054264287733
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,750,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.19099580776307398,0.2704942667229002,0.23717272625835356,50,0.0024083054264287733
union,.\weights\CVPR2022_CVNet_R50.pyth,50,750,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.016878601891062585,0.5852762784760015,0.12597218111219485,60,0.0024083054264287733
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,750,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.028138528138528136,0.007589022179119581,0.007984702674293374,60,0.0024083054264287733
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,750,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.16591470658680896,0.28489713093597263,0.24085366772020803,60,0.0024083054264287733
union,.\weights\CVPR2022_CVNet_R50.pyth,50,750,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.014873337970057807,0.6008806572798647,0.1149358734792,70,0.0024083054264287733
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,750,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.030438311688311688,0.008648521392027885,0.009090218710449665,70,0.0024083054264287733
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,750,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.1496579362585432,0.30203640095315515,0.24674336199746238,70,0.0024083054264287733
union,.\weights\CVPR2022_CVNet_R50.pyth,50,750,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.01333191425536853,0.6139160909118893,0.10583505608256909,80,0.0024083054264287733
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,750,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.031114718614718612,0.00897073705515264,0.009427571124906588,80,0.0024083054264287733
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,750,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.1324211702575967,0.3152141479472696,0.24735958394212326,80,0.0024083054264287733
union,.\weights\CVPR2022_CVNet_R50.pyth,50,750,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.012066344245513061,0.6246916046297731,0.09794368992256808,90,0.0024083054264287733
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,750,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.029356060606060604,0.009072198094113679,0.009518466219452671,90,0.0024083054264287733
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,750,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.11937636989121926,0.32727479043906177,0.24788208375933884,90,0.0024083054264287733
union,.\weights\CVPR2022_CVNet_R50.pyth,50,750,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.011059740406139605,0.6339694772802107,0.09138749061206547,100,0.0024083054264287733
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,750,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.03077651515151515,0.009526357030415471,0.009988439691941433,100,0.0024083054264287733
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,750,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.10858678874619279,0.33693566965088645,0.24671777446949966,100,0.0024083054264287733
union,.\weights\CVPR2022_CVNet_R50.pyth,50,750,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.010181479900209484,0.6399713756820804,0.0853747783226645,110,0.0024083054264287733
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,750,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.031588203463203464,0.010060718502276945,0.01054500189918306,110,0.0024083054264287733
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,750,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.09932232662357666,0.34739644354510185,0.24557897497431858,110,0.0024083054264287733
union,.\weights\CVPR2022_CVNet_R50.pyth,50,750,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.009434681368816504,0.646677555054656,0.08014949671199711,120,0.0024083054264287733
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,750,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.03161525974025974,0.010609574408275707,0.011103861621558046,120,0.0024083054264287733
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,750,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.09139916359418174,0.35534949563370594,0.2425706037305131,120,0.0024083054264287733
union,.\weights\CVPR2022_CVNet_R50.pyth,50,750,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.008845250997582876,0.6549897177296432,0.07596606731356308,130,0.0024083054264287733
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,750,vit_small_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.030952380952380957,0.010711035447236747,0.011193981595224261,130,0.0024083054264287733
